date,Intuitive Surgical,isPartial
2013-06-29,23,False
2013-06-30,0,False
2013-07-01,37,False
2013-07-02,50,False
2013-07-03,44,False
2013-07-04,27,False
2013-07-05,0,False
2013-07-06,16,False
2013-07-07,24,False
2013-07-08,57,False
2013-07-09,100,False
2013-07-10,44,False
2013-07-11,39,False
2013-07-12,33,False
2013-07-13,39,False
2013-07-14,8,False
2013-07-15,19,False
2013-07-16,31,False
2013-07-17,64,False
2013-07-18,91,False
2013-07-19,73,False
2013-07-20,31,False
2013-07-21,15,False
2013-07-22,31,False
2013-07-23,12,False
2013-07-24,13,False
2013-07-25,65,False
2013-07-26,26,False
2013-07-27,23,False
2013-07-28,15,False
2013-07-29,19,False
2013-07-30,56,False
2013-07-31,31,False
2013-08-01,26,False
2013-08-02,27,False
2013-08-03,23,False
2013-08-04,23,False
2013-08-05,31,False
2013-08-06,50,False
2013-08-07,25,False
2013-08-08,26,False
2013-08-09,40,False
2013-08-10,16,False
2013-08-11,15,False
2013-08-12,38,False
2013-08-13,38,False
2013-08-14,38,False
2013-08-15,46,False
2013-08-16,27,False
2013-08-17,23,False
2013-08-18,37,False
2013-08-19,31,False
2013-08-20,61,False
2013-08-21,43,False
2013-08-22,13,False
2013-08-23,33,False
2013-08-24,22,False
2013-08-25,14,False
2013-08-26,48,False
2013-08-27,24,False
2013-08-28,30,False
2013-08-29,42,False
2013-08-30,32,False
2013-08-31,0,False
2013-09-01,0,False
2013-09-02,12,False
2013-09-03,47,False
2013-09-04,24,False
2013-09-05,31,False
2013-09-06,13,False
2013-09-07,14,False
2013-09-08,21,False
2013-09-09,24,False
2013-09-10,35,False
2013-09-11,59,False
2013-09-12,24,False
2013-09-13,31,False
2013-09-14,0,False
2013-09-15,14,False
2013-09-16,35,False
2013-09-17,18,False
2013-09-18,18,False
2013-09-19,12,False
2013-09-20,25,False
2013-09-21,0,False
2013-09-22,28,False
2013-09-23,29,False
2013-09-24,24,False
2013-09-25,48,False
2013-09-26,30,False
2013-09-27,31,False
2013-09-28,7,False
2013-09-29,7,False
2013-09-30,29,False
2013-10-01,29,False
2013-10-02,47,False
2013-10-03,18,False
2013-10-04,19,False
2013-10-05,7,False
2013-10-06,7,False
2013-10-07,29,False
2013-10-08,59,False
2013-10-09,35,False
2013-10-10,24,False
2013-10-11,18,False
2013-10-12,14,False
2013-10-13,7,False
2013-10-14,36,False
2013-10-15,24,False
2013-10-16,30,False
2013-10-17,47,False
2013-10-18,69,False
2013-10-19,14,False
2013-10-20,14,False
2013-10-21,40,False
2013-10-22,17,False
2013-10-23,29,False
2013-10-24,47,False
2013-10-25,25,False
2013-10-26,7,False
2013-10-27,20,False
2013-10-28,34,False
2013-10-29,41,False
2013-10-30,46,False
2013-10-31,48,False
2013-11-01,25,False
2013-11-02,35,False
2013-11-03,7,False
2013-11-04,46,False
2013-11-05,40,False
2013-11-06,11,False
2013-11-07,41,False
2013-11-08,37,False
2013-11-09,14,False
2013-11-10,7,False
2013-11-11,23,False
2013-11-12,40,False
2013-11-13,17,False
2013-11-14,29,False
2013-11-15,24,False
2013-11-16,14,False
2013-11-17,20,False
2013-11-18,23,False
2013-11-19,51,False
2013-11-20,17,False
2013-11-21,34,False
2013-11-22,18,False
2013-11-23,7,False
2013-11-24,27,False
2013-11-25,22,False
2013-11-26,28,False
2013-11-27,34,False
2013-11-28,12,False
2013-11-29,19,False
2013-11-30,20,False
2013-12-01,0,False
2013-12-02,27,False
2013-12-03,28,False
2013-12-04,39,False
2013-12-05,46,False
2013-12-06,54,False
2013-12-07,0,False
2013-12-08,13,False
2013-12-09,39,False
2013-12-10,11,False
2013-12-11,34,False
2013-12-12,41,False
2013-12-13,18,False
2013-12-14,14,False
2013-12-15,7,False
2013-12-16,17,False
2013-12-17,17,False
2013-12-18,24,False
2013-12-19,30,False
2013-12-20,25,False
2013-12-21,29,False
2013-12-22,21,False
2013-12-23,19,False
2013-12-24,14,False
2013-12-25,0,False
2013-12-26,7,False
2013-12-27,19,False
2013-12-28,7,False
2013-12-29,14,False
2013-12-30,0,False
2013-12-31,7,False
2014-01-01,22,False
2014-01-02,54,False
2014-01-03,30,False
2014-01-04,13,False
2014-01-05,7,False
2014-01-06,17,False
2014-01-07,39,False
2014-01-08,22,False
2014-01-09,33,False
2014-01-10,29,False
2014-01-11,33,False
2014-01-12,6,False
2014-01-13,49,False
2014-01-14,66,False
2014-01-15,39,False
2014-01-16,51,False
2014-01-17,23,False
2014-01-18,19,False
2014-01-19,6,False
2014-01-20,11,False
2014-01-21,27,False
2014-01-22,38,False
2014-01-23,49,False
2014-01-24,51,False
2014-01-25,0,False
2014-01-26,6,False
2014-01-27,54,False
2014-01-28,32,False
2014-01-29,49,False
2014-01-30,28,False
2014-01-31,11,False
2014-02-01,0,False
2014-02-02,12,False
2014-02-03,11,False
2014-02-04,27,False
2014-02-05,43,False
2014-02-06,22,False
2014-02-07,37,False
2014-02-08,19,False
2014-02-09,13,False
2014-02-10,37,False
2014-02-11,75,False
2014-02-12,43,False
2014-02-13,49,False
2014-02-14,34,False
2014-02-15,19,False
2014-02-16,6,False
2014-02-17,38,False
2014-02-18,27,False
2014-02-19,16,False
2014-02-20,17,False
2014-02-21,23,False
2014-02-22,13,False
2014-02-23,13,False
2014-02-24,32,False
2014-02-25,16,False
2014-02-26,43,False
2014-02-27,5,False
2014-02-28,34,False
2014-03-01,6,False
2014-03-02,13,False
2014-03-03,0,False
2014-03-04,22,False
2014-03-05,54,False
2014-03-06,16,False
2014-03-07,28,False
2014-03-08,25,False
2014-03-09,6,False
2014-03-10,33,False
2014-03-11,43,False
2014-03-12,43,False
2014-03-13,11,False
2014-03-14,17,False
2014-03-15,19,False
2014-03-16,19,False
