date,dow,isPartial
2014-12-01,56,False
2014-12-02,59,False
2014-12-03,60,False
2014-12-04,56,False
2014-12-05,62,False
2014-12-06,32,False
2014-12-07,31,False
2014-12-08,56,False
2014-12-09,62,False
2014-12-10,64,False
2014-12-11,65,False
2014-12-12,69,False
2014-12-13,37,False
2014-12-14,31,False
2014-12-15,68,False
2014-12-16,77,False
2014-12-17,73,False
2014-12-18,80,False
2014-12-19,82,False
2014-12-20,37,False
2014-12-21,29,False
2014-12-22,66,False
2014-12-23,82,False
2014-12-24,69,False
2014-12-25,37,False
2014-12-26,54,False
2014-12-27,37,False
2014-12-28,26,False
2014-12-29,55,False
2014-12-30,62,False
2014-12-31,61,False
2015-01-01,40,False
2015-01-02,58,False
2015-01-03,33,False
2015-01-04,28,False
2015-01-05,70,False
2015-01-06,87,False
2015-01-07,79,False
2015-01-08,72,False
2015-01-09,74,False
2015-01-10,36,False
2015-01-11,27,False
2015-01-12,65,False
2015-01-13,70,False
2015-01-14,71,False
2015-01-15,72,False
2015-01-16,71,False
2015-01-17,37,False
2015-01-18,27,False
2015-01-19,54,False
2015-01-20,70,False
2015-01-21,73,False
2015-01-22,78,False
2015-01-23,67,False
2015-01-24,34,False
2015-01-25,31,False
2015-01-26,61,False
2015-01-27,71,False
2015-01-28,73,False
2015-01-29,74,False
2015-01-30,70,False
2015-01-31,37,False
2015-02-01,27,False
2015-02-02,60,False
2015-02-03,66,False
2015-02-04,64,False
2015-02-05,65,False
2015-02-06,70,False
2015-02-07,35,False
2015-02-08,29,False
2015-02-09,54,False
2015-02-10,64,False
2015-02-11,65,False
2015-02-12,68,False
2015-02-13,69,False
2015-02-14,36,False
2015-02-15,29,False
2015-02-16,48,False
2015-02-17,60,False
2015-02-18,64,False
2015-02-19,62,False
2015-02-20,64,False
2015-02-21,35,False
2015-02-22,26,False
2015-02-23,54,False
2015-02-24,62,False
2015-02-25,60,False
2015-02-26,60,False
2015-02-27,60,False
2015-02-28,30,False
2015-03-01,27,False
2015-03-02,57,False
2015-03-03,61,False
2015-03-04,60,False
2015-03-05,60,False
2015-03-06,83,False
2015-03-07,41,False
2015-03-08,29,False
2015-03-09,63,False
2015-03-10,70,False
2015-03-11,73,False
2015-03-12,71,False
2015-03-13,72,False
2015-03-14,37,False
2015-03-15,27,False
2015-03-16,64,False
2015-03-17,67,False
2015-03-18,69,False
2015-03-19,69,False
2015-03-20,70,False
2015-03-21,35,False
2015-03-22,29,False
2015-03-23,58,False
2015-03-24,66,False
2015-03-25,53,False
2015-03-26,67,False
2015-03-27,68,False
2015-03-28,37,False
2015-03-29,27,False
2015-03-30,65,False
2015-03-31,65,False
2015-04-01,63,False
2015-04-02,66,False
2015-04-03,52,False
2015-04-04,32,False
2015-04-05,27,False
2015-04-06,66,False
2015-04-07,63,False
2015-04-08,61,False
2015-04-09,60,False
2015-04-10,60,False
2015-04-11,31,False
2015-04-12,28,False
2015-04-13,60,False
2015-04-14,58,False
2015-04-15,60,False
2015-04-16,57,False
2015-04-17,63,False
2015-04-18,35,False
2015-04-19,29,False
2015-04-20,62,False
2015-04-21,63,False
2015-04-22,65,False
2015-04-23,65,False
2015-04-24,59,False
2015-04-25,32,False
2015-04-26,27,False
2015-04-27,59,False
2015-04-28,60,False
2015-04-29,60,False
2015-04-30,62,False
2015-05-01,61,False
2015-05-02,31,False
2015-05-03,27,False
2015-05-04,55,False
2015-05-05,71,False
2015-05-06,74,False
2015-05-07,63,False
2015-05-08,69,False
2015-05-09,33,False
2015-05-10,28,False
2015-05-11,64,False
2015-05-12,59,False
2015-05-13,60,False
2015-05-14,66,False
2015-05-15,65,False
2015-05-16,34,False
2015-05-17,28,False
2015-05-18,55,False
2015-05-19,60,False
2015-05-20,60,False
2015-05-21,56,False
2015-05-22,56,False
2015-05-23,29,False
2015-05-24,25,False
2015-05-25,29,False
2015-05-26,56,False
2015-05-27,61,False
2015-05-28,57,False
2015-05-29,59,False
2015-05-30,32,False
2015-05-31,26,False
2015-06-01,51,False
2015-06-02,57,False
2015-06-03,57,False
2015-06-04,60,False
2015-06-05,63,False
2015-06-06,31,False
2015-06-07,27,False
2015-06-08,55,False
2015-06-09,62,False
2015-06-10,59,False
2015-06-11,61,False
2015-06-12,59,False
2015-06-13,29,False
2015-06-14,27,False
2015-06-15,54,False
2015-06-16,63,False
2015-06-17,59,False
2015-06-18,62,False
2015-06-19,61,False
2015-06-20,32,False
2015-06-21,26,False
2015-06-22,61,False
2015-06-23,61,False
2015-06-24,60,False
2015-06-25,64,False
2015-06-26,56,False
2015-06-27,34,False
2015-06-28,32,False
2015-06-29,93,False
2015-06-30,99,False
2015-07-01,80,False
2015-07-02,76,False
2015-07-03,49,False
2015-07-04,30,False
2015-07-05,31,False
2015-07-06,86,False
2015-07-07,78,False
2015-07-08,100,False
2015-07-09,98,False
2015-07-10,75,False
2015-07-11,37,False
2015-07-12,30,False
2015-07-13,70,False
2015-07-14,73,False
2015-07-15,70,False
2015-07-16,64,False
2015-07-17,63,False
2015-07-18,35,False
2015-07-19,29,False
2015-07-20,60,False
2015-07-21,73,False
2015-07-22,71,False
2015-07-23,67,False
2015-07-24,63,False
2015-07-25,35,False
2015-07-26,30,False
2015-07-27,73,False
2015-07-28,76,False
2015-07-29,65,False
2015-07-30,70,False
2015-07-31,64,False
2015-08-01,35,False
2015-08-02,28,False
2015-08-03,63,False
2015-08-04,68,False
2015-08-05,68,False
2015-08-06,66,False
2015-08-07,69,False
2015-08-08,37,False
2015-08-09,30,False
2015-08-10,63,False
2015-08-11,79,False
2015-08-12,89,False
2015-08-13,80,False
2015-08-14,69,False
2015-08-15,35,False
2015-08-16,31,False
2015-08-17,62,False
2015-08-18,71,False
